mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
0.4,"15 km NNW of Lake Davis, California",1645774306166,1645843052800,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00834444,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00834444&format=geojson,,,,,reviewed,0,2,nn,00834444,",nn00834444,",",nn,",",origin,phase-data,",5.0,0.192,0.1604,298.83,ml,earthquake,"M 0.4 - 15 km NNW of Lake Davis, California"
3.6,"17 km NNE of Dharamsala, India",1645774143263,1646813885614,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000h0l1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000h0l1&format=geojson,2.0,2.9,,,reviewed,0,200,us,6000h0l1,",us6000h0l1,",",us,",",dyfi,origin,phase-data,",,2.921,0.7,173.0,mb,earthquake,"M 3.6 - 17 km NNE of Dharamsala, India"
0.85,"10km WNW of The Geysers, CA",1645774112440,1645774511647,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697696,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697696&format=geojson,,,,,automatic,0,11,nc,73697696,",nc73697696,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.005414,0.02,69.0,md,earthquake,"M 0.9 - 10km WNW of The Geysers, CA"
1.68,"15km SW of Ferndale, CA",1645773957240,1645848011826,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697691,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697691&format=geojson,,,,,reviewed,0,43,nc,73697691,",nc73697691,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.02832,0.11,220.0,md,earthquake,"M 1.7 - 15km SW of Ferndale, CA"
0.35,"6km NW of The Geysers, CA",1645773952730,1645774510646,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697686,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697686&format=geojson,,,,,automatic,0,2,nc,73697686,",nc73697686,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01125,0.02,140.0,md,earthquake,"M 0.4 - 6km NW of The Geysers, CA"
1.55,"10km SW of Templeton, CA",1645773824010,1646220251183,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697681,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697681&format=geojson,,,,,reviewed,0,37,nc,73697681,",nc73697681,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.08297,0.07,44.0,md,earthquake,"M 1.6 - 10km SW of Templeton, CA"
1.18,"8km W of Cobb, CA",1645773760040,1645781951384,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697676,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697676&format=geojson,,,,,automatic,0,21,nc,73697676,",nc73697676,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.01313,0.02,53.0,md,earthquake,"M 1.2 - 8km W of Cobb, CA"
2.18000007,"4 km SW of P?hala, Hawaii",1645773505090,1645773711530,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72928772,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72928772&format=geojson,,,,,automatic,0,73,hv,72928772,",hv72928772,",",hv,",",origin,phase-data,",39.0,,0.129999995,97.0,md,earthquake,"M 2.2 - 4 km SW of P?hala, Hawaii"
0.6,"15 km NW of Sutcliffe, Nevada",1645773502286,1645843039650,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00834441,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00834441&format=geojson,,,,,reviewed,0,6,nn,00834441,",nn00834441,",",nn,",",origin,phase-data,",4.0,0.112,0.0382,156.35,ml,earthquake,"M 0.6 - 15 km NW of Sutcliffe, Nevada"
1.2,"15 km NNW of Four Mile Road, Alaska",1645773091705,1645776725429,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0222kqbw7m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0222kqbw7m&format=geojson,,,,,automatic,0,22,ak,0222kqbw7m,",ak0222kqbw7m,",",ak,",",origin,",,,0.2,,ml,earthquake,"M 1.2 - 15 km NNW of Four Mile Road, Alaska"
0.39,"22km ESE of Little Lake, CA",1645773021300,1645814751318,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40193224,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40193224&format=geojson,,,,,reviewed,0,2,ci,40193224,",ci40193224,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.06851,0.11,89.0,ml,earthquake,"M 0.4 - 22km ESE of Little Lake, CA"
-0.07,"15 km NW of Pawnee, Oklahoma",1645772949550,1646071836065,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022dxav,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022dxav&format=geojson,,,,,reviewed,0,0,ok,2022dxav,",ok2022dxav,",",ok,",",origin,phase-data,",16.0,0.02789452614,0.07,80.0,ml,earthquake,"M -0.1 - 15 km NW of Pawnee, Oklahoma"
4.3,Fiji region,1645772465204,1646813795040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000h1ev,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000h1ev&format=geojson,,,,,reviewed,0,284,us,6000h1ev,",us6000h1ev,",",us,",",origin,phase-data,",,3.777,0.39,164.0,mb,earthquake,M 4.3 - Fiji region
2.25,"4 km S of P?hala, Hawaii",1645772324690,1645772523260,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72928762,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72928762&format=geojson,,,,,automatic,0,78,hv,72928762,",hv72928762,",",hv,",",origin,phase-data,",43.0,,0.159999996,161.0,md,earthquake,"M 2.3 - 4 km S of P?hala, Hawaii"
0.86,"9km WNW of Cobb, CA",1645772283490,1645774995697,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697666,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697666&format=geojson,,,,,automatic,0,11,nc,73697666,",nc73697666,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.007476,0.01,102.0,md,earthquake,"M 0.9 - 9km WNW of Cobb, CA"
0.21,"2km NE of The Geysers, CA",1645771708810,1645774395632,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697661,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697661&format=geojson,,,,,automatic,0,1,nc,73697661,",nc73697661,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.007007,0.01,106.0,md,earthquake,"M 0.2 - 2km NE of The Geysers, CA"
1.84,"16 km SSE of Sunnyside, Utah",1645771519480,1645806253320,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60483207,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60483207&format=geojson,,,,,reviewed,0,52,uu,60483207,",uu60483207,",",uu,",",origin,phase-data,",7.0,0.01438,0.11,197.0,md,earthquake,"M 1.8 - 16 km SSE of Sunnyside, Utah"
1.24,"22km ESE of Little Lake, CA",1645771457970,1645814597680,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40193216,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40193216&format=geojson,,,,,reviewed,0,24,ci,40193216,",ci40193216,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",22.0,0.08421,0.1,52.0,ml,earthquake,"M 1.2 - 22km ESE of Little Lake, CA"
0.85,"4km NNE of Wrightwood, CA",1645771414260,1645814098256,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40193208,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40193208&format=geojson,,,,,reviewed,0,11,ci,40193208,",ci40193208,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.04866,0.12,148.0,ml,earthquake,"M 0.9 - 4km NNE of Wrightwood, CA"
0.74,"8km ENE of Anza, CA",1645771383860,1645806522805,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40193200,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40193200&format=geojson,,,,,reviewed,0,8,ci,40193200,",ci40193200,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.01748,0.12,69.0,ml,earthquake,"M 0.7 - 8km ENE of Anza, CA"
2.2,"51 km SSW of Cantwell, Alaska",1645771337909,1645771626466,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0222kpx2qb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0222kpx2qb&format=geojson,,,,,automatic,0,74,ak,0222kpx2qb,",ak0222kpx2qb,",",ak,",",origin,",,,0.54,,ml,earthquake,"M 2.2 - 51 km SSW of Cantwell, Alaska"
1.0,"34 km SE of Mina, Nevada",1645771133117,1645843025831,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00834420,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00834420&format=geojson,,,,,reviewed,0,15,nn,00834420,",nn00834420,",",nn,",",origin,phase-data,",15.0,0.098,0.1516,143.24,ml,earthquake,"M 1.0 - 34 km SE of Mina, Nevada"
4.1,"22 km NNE of Les Abricots, Haiti",1645770951756,1646813465040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000h00l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000h00l&format=geojson,,,,,reviewed,0,259,us,6000h00l,",us6000h00l,",",us,",",origin,phase-data,",,1.326,0.72,59.0,mb,earthquake,"M 4.1 - 22 km NNE of Les Abricots, Haiti"
4.4,South Sandwich Islands region,1645770766949,1646813354040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000h1es,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000h1es&format=geojson,,,,,reviewed,0,298,us,6000h1es,",us6000h1es,",",us,",",origin,phase-data,",,16.545,0.74,128.0,mb,earthquake,M 4.4 - South Sandwich Islands region
0.85,"8km NW of The Geysers, CA",1645770541450,1645771091272,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697656,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697656&format=geojson,,,,,automatic,0,11,nc,73697656,",nc73697656,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01198,0.01,154.0,md,earthquake,"M 0.9 - 8km NW of The Geysers, CA"
5.0,South Sandwich Islands region,1645770503549,1646813054040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000h00k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000h00k&format=geojson,,,,,reviewed,0,385,us,6000h00k,",us6000h00k,",",us,",",origin,phase-data,",,5.734,0.74,80.0,mb,earthquake,M 5.0 - South Sandwich Islands region
1.49,"15 km SSE of Sunnyside, Utah",1645770357410,1645806158370,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60483202,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60483202&format=geojson,,,,,reviewed,0,34,uu,60483202,",uu60483202,",",uu,",",origin,phase-data,",8.0,0.01371,0.13,196.0,md,earthquake,"M 1.5 - 15 km SSE of Sunnyside, Utah"
0.89,"7km ESE of Lower Lake, CA",1645769720610,1645855813557,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697651,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697651&format=geojson,,,,,reviewed,0,12,nc,73697651,",nc73697651,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.03632,0.08,136.0,md,earthquake,"M 0.9 - 7km ESE of Lower Lake, CA"
0.27,"10km NNW of Anza, CA",1645769380820,1645812536088,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40193192,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40193192&format=geojson,,,,,reviewed,0,1,ci,40193192,",ci40193192,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.03361,0.05,82.0,ml,earthquake,"M 0.3 - 10km NNW of Anza, CA"
1.8,"15 km SSE of Sunnyside, Utah",1645769246080,1645806064310,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60483197,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60483197&format=geojson,,,,,reviewed,0,50,uu,60483197,",uu60483197,",",uu,",",origin,phase-data,",7.0,0.01303,0.08,196.0,md,earthquake,"M 1.8 - 15 km SSE of Sunnyside, Utah"
0.64,"11km WNW of The Geysers, CA",1645768980630,1645769412217,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697646,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697646&format=geojson,,,,,automatic,0,6,nc,73697646,",nc73697646,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.01055,0.04,80.0,md,earthquake,"M 0.6 - 11km WNW of The Geysers, CA"
1.4,"6 km NNE of Ames, Oklahoma",1645768937089,1646068982829,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022dwyq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022dwyq&format=geojson,,,,,reviewed,0,30,ok,2022dwyq,",ok2022dwyq,",",ok,",",origin,phase-data,",70.0,0.03869240723,0.28,47.0,ml,earthquake,"M 1.4 - 6 km NNE of Ames, Oklahoma"
1.0,"32 km SE of Mina, Nevada",1645768771381,1645843024806,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00834419,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00834419&format=geojson,,,,,reviewed,0,15,nn,00834419,",nn00834419,",",nn,",",origin,phase-data,",14.0,0.084,0.1315,142.71,ml,earthquake,"M 1.0 - 32 km SE of Mina, Nevada"
0.85,"7km WNW of The Geysers, CA",1645767952090,1645768451128,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697636,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697636&format=geojson,,,,,automatic,0,11,nc,73697636,",nc73697636,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.004919,0.02,101.0,md,earthquake,"M 0.9 - 7km WNW of The Geysers, CA"
0.31,"13km WNW of Anza, CA",1645767347370,1645812395071,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40193184,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40193184&format=geojson,,,,,reviewed,0,1,ci,40193184,",ci40193184,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.03464,0.07,160.0,ml,earthquake,"M 0.3 - 13km WNW of Anza, CA"
0.2,"7 km SW of Coleville, California",1645767311525,1645843038746,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00834440,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00834440&format=geojson,,,,,reviewed,0,1,nn,00834440,",nn00834440,",",nn,",",origin,phase-data,",3.0,0.076,0.0444,256.07,ml,earthquake,"M 0.2 - 7 km SW of Coleville, California"
0.5,"7km NW of The Geysers, CA",1645767146530,1645769957154,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697631,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697631&format=geojson,,,,,automatic,0,4,nc,73697631,",nc73697631,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.008336,0.01,52.0,md,earthquake,"M 0.5 - 7km NW of The Geysers, CA"
1.46,"13km W of Lakeport, CA",1645767094130,1645778831070,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697626,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697626&format=geojson,1.0,0.0,,,reviewed,0,33,nc,73697626,",nc73697626,",",nc,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",36.0,0.03422,0.07,59.0,md,earthquake,"M 1.5 - 13km W of Lakeport, CA"
1.03,"19km E of Little Lake, CA",1645766976130,1645798075320,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40193176,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40193176&format=geojson,,,,,reviewed,0,16,ci,40193176,",ci40193176,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.04377,0.13,86.0,ml,earthquake,"M 1.0 - 19km E of Little Lake, CA"
2.27,"80 km ENE of Adak, Alaska",1645766751020,1645812025610,,https://earthquake.usgs.gov/earthquakes/eventpage/av91499991,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91499991&format=geojson,,,,,reviewed,0,79,av,91499991,",av91499991,",",av,",",origin,phase-data,",7.0,,0.1,336.0,ml,earthquake,"M 2.3 - 80 km ENE of Adak, Alaska"
0.36,"3km SE of The Geysers, CA",1645766389190,1645766710922,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697621,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697621&format=geojson,,,,,automatic,0,2,nc,73697621,",nc73697621,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",6.0,0.004888,0.02,135.0,md,earthquake,"M 0.4 - 3km SE of The Geysers, CA"
2.0,"17 km SSE of Sunnyside, Utah",1645766308060,1645805968480,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60483192,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60483192&format=geojson,,,,,reviewed,0,62,uu,60483192,",uu60483192,",",uu,",",origin,phase-data,",8.0,0.02797,0.17,202.0,md,earthquake,"M 2.0 - 17 km SSE of Sunnyside, Utah"
3.6,"38 km NW of Valdez, Alaska",1645766040528,1646812367040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0222kp5ik0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0222kp5ik0&format=geojson,10.0,2.7,2.752,,reviewed,0,202,ak,0222kp5ik0,",ak0222kp5ik0,us6000h008,",",ak,us,",",dyfi,origin,phase-data,shakemap,",,,0.84,,ml,earthquake,"M 3.6 - 38 km NW of Valdez, Alaska"
4.6,"40 km ESE of Vallenar, Chile",1645765856073,1646812153040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000h007,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000h007&format=geojson,0.0,1.0,,,reviewed,0,326,us,6000h007,",us6000h007,",",us,",",dyfi,origin,phase-data,",,0.44,0.59,85.0,mb,earthquake,"M 4.6 - 40 km ESE of Vallenar, Chile"
-0.3,"42 km E of Beatty, Nevada",1645765826740,1645843036537,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00834439,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00834439&format=geojson,,,,,reviewed,0,0,nn,00834439,",nn00834439,",",nn,",",origin,phase-data,",5.0,0.019,0.0783,176.33,ml,earthquake,"M -0.3 - 42 km E of Beatty, Nevada"
0.6,"27 km SSW of Mina, Nevada",1645764845121,1645843035814,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00834430,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00834430&format=geojson,,,,,reviewed,0,6,nn,00834430,",nn00834430,",",nn,",",origin,phase-data,",8.0,0.269,0.1149,169.9,ml,earthquake,"M 0.6 - 27 km SSW of Mina, Nevada"
4.7,"60 km SE of Pondaguitan, Philippines",1645763979943,1647561575040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000h005,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000h005&format=geojson,,,,,reviewed,0,340,us,6000h005,",us6000h005,",",us,",",origin,phase-data,",,1.462,1.18,113.0,mb,earthquake,"M 4.7 - 60 km SE of Pondaguitan, Philippines"
0.37,"8km WNW of Cobb, CA",1645763962280,1645764550567,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697616,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697616&format=geojson,,,,,automatic,0,2,nc,73697616,",nc73697616,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.004758,0.01,86.0,md,earthquake,"M 0.4 - 8km WNW of Cobb, CA"
0.87,"2km N of The Geysers, CA",1645763860430,1645764551567,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697611,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697611&format=geojson,,,,,automatic,0,12,nc,73697611,",nc73697611,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.008863,0.03,84.0,md,earthquake,"M 0.9 - 2km N of The Geysers, CA"
0.37,"9km WNW of Cobb, CA",1645763011510,1645764015508,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697606,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697606&format=geojson,,,,,automatic,0,2,nc,73697606,",nc73697606,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.009741,0.01,102.0,md,earthquake,"M 0.4 - 9km WNW of Cobb, CA"
2.01999998,"5 km NE of P?hala, Hawaii",1645762798370,1645762982540,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72928632,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72928632&format=geojson,,,,,automatic,0,63,hv,72928632,",hv72928632,",",hv,",",origin,phase-data,",42.0,,0.119999997,121.0,md,earthquake,"M 2.0 - 5 km NE of P?hala, Hawaii"
1.95,"26 km E of Honaunau-Napoopoo, Hawaii",1645762417500,1646771429500,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72928627,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72928627&format=geojson,,,,,reviewed,0,58,hv,72928627,",hv72928627,",",hv,",",origin,phase-data,",14.0,,0.1,98.0,md,earthquake,"M 2.0 - 26 km E of Honaunau-Napoopoo, Hawaii"
0.37,"10km WNW of The Geysers, CA",1645762044980,1645767431010,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73697601,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73697601&format=geojson,,,,,automatic,0,2,nc,73697601,",nc73697601,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.01613,0.02,67.0,md,earthquake,"M 0.4 - 10km WNW of The Geysers, CA"
4.9,"50 km NW of Bukittinggi, Indonesia",1645761996663,1647561446040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000gzzy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000gzzy&format=geojson,,,,,reviewed,0,369,us,6000gzzy,",us6000gzzy,",",us,",",origin,phase-data,",,1.011,0.76,55.0,mb,earthquake,"M 4.9 - 50 km NW of Bukittinggi, Indonesia"
4.7,"58 km NW of Bukittinggi, Indonesia",1645761737930,1647561355608,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000gzzv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000gzzv&format=geojson,1.0,3.8,,,reviewed,0,340,us,6000gzzv,",us6000gzzv,",",us,",",dyfi,origin,phase-data,",,0.992,1.12,61.0,mb,earthquake,"M 4.7 - 58 km NW of Bukittinggi, Indonesia"
4.2,"16 km W of Tingloy, Philippines",1645761657564,1646276001040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000h1ew,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000h1ew&format=geojson,,,,,reviewed,0,271,us,6000h1ew,",us6000h1ew,",",us,",",origin,phase-data,",,8.733,0.64,133.0,mb,earthquake,"M 4.2 - 16 km W of Tingloy, Philippines"
